track,scrobbles,user
Certified Lover Boy - Runnin',2,superfrat
Charles Givings - Easy (LIke Sunday Morning),2,superfrat
Chicago - Saturday in the Park - 2002 Remaster,2,superfrat
Childish Gambino - Feels Like Summer,2,superfrat
Chri$ Trill - Blood Diamonds,2,superfrat
Chris de Burgh - Big City Sundays,2,superfrat
Chris de Burgh - The Ghost of Old King Richard,2,superfrat
Chris de Burgh - The Hands of Man,2,superfrat
Chris de Burgh - The Keeper of the Keys,2,superfrat
Chris de Burgh - There Goes My Heart Again,2,superfrat
Chris de Burgh - Through These Eyes,2,superfrat
Chris Webby - Gold Toilets,2,superfrat
Chris Webby - The Stickup (feat. Skrizzly Adams),2,superfrat
Chris Webby - Whatever I Like,2,superfrat
Claire Rosinkranz - Backyard Boy,2,superfrat
CLMD - DANCE,2,superfrat
Colter Wall - The Devil Wears a Suit and Tie,2,superfrat
Commodores - Easy,2,superfrat
Creedence Clearwater Revival - Green River,2,superfrat
Creedence Clearwater Revival - Have You Ever Seen the Rain,2,superfrat
Creedence Clearwater Revival - Lookin' Out My Back Door,2,superfrat
Creedence Clearwater Revival - Ramble Tamble,2,superfrat
Creedence Clearwater Revival - Run Through the Jungle,2,superfrat
Crumb - Part III,2,superfrat
Culture Club - Karma Chameleon - Remastered 2002,2,superfrat
Culture Shock - Deconstruct,2,superfrat
Current Swell - Marsha,2,superfrat
Cyndi Lauper - Time After Time,2,superfrat
DaBaby - Ball If I Want To,2,superfrat
Daddyphatsnaps - Cowboy Bebop Rap,2,superfrat
Daniel Johnston - True Love Will Find You In The End,2,superfrat
Danni Carlos - I Was Born To Love You,2,superfrat
David Bowie - Young Americans - 2016 Remaster,2,superfrat
David Ferguson - The Housebuilding Song,2,superfrat
Dean Martin - King of the Road,2,superfrat
Dean Martin - That's Amore,2,superfrat
Diane Warren - She's Fire,2,superfrat
Dierks Bentley - Somewhere on a Beach,2,superfrat
DJ Khaled - POPSTAR (feat. Drake),2,superfrat
Dj Meetha - Sugar How You Get So Fly,2,superfrat
Donavon Frankenreiter - Free,2,superfrat
Doris Day - Dream A Little Dream Of Me (with Paul Weston & His Music From Hollywood),2,superfrat
"Doris Day - Perhaps, Perhaps, Perhaps",2,superfrat
Doss - Puppy,2,superfrat
Dr. Dog - Heart It Races - Cover Version,2,superfrat
"Dr. Hook - The Cover of ""Rolling Stone""",2,superfrat
Drake - 4422,2,superfrat
Drake - Chicago Freestyle (feat. Giveon),2,superfrat
"Drake - Hold On, We're Going Home",2,superfrat
Drake - Is There More,2,superfrat
Drake - Skepta Interlude,2,superfrat
Dubskie - Bitch I'm A Ghost,2,superfrat
Duke Ellington - In A Sentimental Mood,2,superfrat
Eagles - Desperado - 2013 Remaster,2,superfrat
Eagles - Life in the Fast Lane - 2013 Remaster,2,superfrat
Eagles - Midnight Flyer - 2013 Remaster,2,superfrat
Eagles - Ol' 55 - 2013 Remaster,2,superfrat
Eagles - On the Border - 2013 Remaster,2,superfrat
Eagles - Take It to the Limit - 2013 Remaster,2,superfrat
Eagles - Tequila Sunrise - 2013 Remaster,2,superfrat
Eagles - The Long Run - 2013 Remaster,2,superfrat
EKOH - Pickle Rick,2,superfrat
Electric Light Orchestra - Evil Woman,2,superfrat
Electric Light Orchestra - Sweet Talkin' Woman,2,superfrat
Electric Light Orchestra - Turn To Stone,2,superfrat
Ella Fitzgerald - Cheek to Cheek,2,superfrat
Ella Fitzgerald - Dream A Little Dream Of Me - Single Version,2,superfrat
Elton John - Burn Down The Mission,2,superfrat
Eminem - Bitch Please II,2,superfrat
Enrique Iglesias - Still Your King,2,superfrat
Erik Satie - 3 Gymnopédies: No.1 Lent et douloureux,2,superfrat
Etta James - Something's Got A Hold On Me,2,superfrat
Fall Out Boy - Thnks fr th Mmrs,2,superfrat
Fats Domino - Blueberry Hill,2,superfrat
"Felix Mendelssohn - Lieder ohne Worte, Op. 19, No. 1",2,superfrat
"Felix Mendelssohn - Songs Without Words, Book VI Opus 67: No. 2 in F-Sharp Minor",2,superfrat
Fleet Foxes - Heard Them Stirring,2,superfrat
Fleet Foxes - Sun It Rises,2,superfrat
Frank Sinatra - I've Got You Under My Skin - Remastered 1998,2,superfrat
Frank Sinatra - My Way,2,superfrat
Frank Sinatra - The Best Is Yet to Come,2,superfrat
Frank Sinatra - Witchcraft,2,superfrat
Frank Sinatra - You Make Me Feel So Young - Remastered 1998,2,superfrat
"Franz Schubert - Piano Trio No.1 In B Flat, Op.99 D.898: 2. Andante un poco mosso / The Deerslayer",2,superfrat
"Frédéric Chopin - Nocturne No. 2 in E-flat major, Op. 9 No. 2",2,superfrat
Future - Life Is Good (feat. Drake),2,superfrat
Futuristic - Wassup (feat. Beez),2,superfrat
G Perico - Keep Killin,2,superfrat
Gene Autry - Deep in the Heart of Texas,2,superfrat
Gene Autry - Don't Fence Me In,2,superfrat
"Georg Friedrich Händel - Messiah, HWV 56, Part I: Pastoral Symphony, ""Pifa"" (arr. L. Stokowski)",2,superfrat
Gerry Rafferty - Baker Street,2,superfrat
gianni & kyle - 5 shots,2,superfrat
Glen Campbell - Galveston - Remastered 2001,2,superfrat
Glen Campbell - Southern Nights,2,superfrat
Glen Campbell - Wichita Lineman - Remastered 2001,2,superfrat
Glenn Miller - Moonlight Serenade - 2005 Remastered Version,2,superfrat
"Gloria Gaynor - I Will Survive - Original 7"" Version",2,superfrat
Gordon Lightfoot - Daylight Katy,2,superfrat
Gordon Lightfoot - Looking At The Rain,2,superfrat
Gordon Lightfoot - Me and Bobby McGee,2,superfrat
Gordon Lightfoot - Return Into Dust,2,superfrat
Grapetooth - Blood,2,superfrat
Grizzly Bear - The Hunt,2,superfrat
Guns N' Roses - Paradise City,2,superfrat
Hall & Oates - Sara Smile,2,superfrat
Hank Williams Jr. - A Country Boy Can Survive,2,superfrat
Hanreti - Crusn,2,superfrat
"Harry James - It's Been a Long, Long Time",2,superfrat
Hyper - Spoiler - Original Mix,2,superfrat
I Prevail - Rise Above It,2,superfrat
Issam Alnajjar - Turning Me Up (Hadal Ahbek),2,superfrat
Ivan B - Blow Up,2,superfrat
J. Cole - For Whom the Bell Tolls,2,superfrat
"Jack Harlow - WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2,superfrat
Jack Johnson - Constellations,2,superfrat
Jack Johnson - Daybreaks,2,superfrat
Jack Johnson - Escape (The Pina Colada Song),2,superfrat
Jack Johnson - Is One Moon Enough?,2,superfrat
Jack Johnson - Never Know,2,superfrat
Jack Johnson - Subplots,2,superfrat
Jack Johnson - You Can’t Control It,2,superfrat
James Taylor - Carolina in My Mind,2,superfrat
Jane Archer and the Reactionaries - Advice to Joe,2,superfrat
Jane Archer and the Reactionaries - Ain't I Right,2,superfrat
Jane Archer and the Reactionaries - Flying Saucers,2,superfrat
Jay Sean - Down,2,superfrat
Jim Breuer - Wiggles for Adult,2,superfrat
Jim Croce - Lover's Cross,2,superfrat
Jim Croce - Operator (That's Not the Way It Feels),2,superfrat
Jim Croce - You Don't Mess Around With Jim,2,superfrat
Jimmy Dean - Big Bad John,2,superfrat
Joey Bada$$ - Land of the Free,2,superfrat
"Johann Sebastian Bach - Cello Suite No. 5 in C Minor, BWV 1011: I. Prélude",2,superfrat
"Johann Sebastian Bach - Cello Suite No. 5 in C minor, BWV 1011: II. Allemande",2,superfrat
"Johann Sebastian Bach - Cello Suite No. 5 in C minor, BWV 1011: III. Courante",2,superfrat
"Johann Sebastian Bach - Cello Suite No. 5 in C minor, BWV 1011: IV. Sarabande",2,superfrat
"Johann Sebastian Bach - Cello Suite No. 6 in D Major, BWV 1012: I. Prélude",2,superfrat
John Denver - For Baby (For Bobbie),2,superfrat
John Denver - I Guess He'd Rather Be in Colorado,2,superfrat
John Denver - Thank God I'm a Country Boy,2,superfrat
John Mellencamp - Authority Song,2,superfrat
John Williams - Matchmaker,2,superfrat
Johnny Cash - God's Gonna Cut You Down,2,superfrat
Johnny Cash - I've Been Everywhere,2,superfrat
Johnny Cash - You Are My Sunshine,2,superfrat
Johnny Rivers - Secret Agent Man,2,superfrat
Joji - Ew,2,superfrat
Joji - MODUS,2,superfrat
Joji - Tick Tock,2,superfrat
Joji - YEAH RIGHT,2,superfrat
Jon Bellion - Woodstock (Psychedelic Fiction),2,superfrat
Joni Mitchell - Carey,2,superfrat
Josh A - Better off Dead,2,superfrat
Josh A - North Korea,2,superfrat
Journey - Separate Ways (Worlds Apart),2,superfrat
Joyner Lucas - Zim Zimma,2,superfrat
"Judy Garland - Sail Away - Live At Manhattan Centre, New York, April 26,1962",2,superfrat
Justin Bieber - Anyone,2,superfrat
Justin Bieber - Hold On,2,superfrat
Kanye West - 24,2,superfrat
Kanye West - Closed On Sunday,2,superfrat
Kanye West - Come to Life,2,superfrat
Kanye West - Everything We Need,2,superfrat
Kanye West - FML,2,superfrat
Kanye West - God Breathed,2,superfrat
Kanye West - Ok Ok,2,superfrat
Kanye West - Ok Ok Pt 2,2,superfrat
Kanye West - Remote Control,2,superfrat
Kanye West - Tell the Vision,2,superfrat
Kanye West - Use This Gospel,2,superfrat
Karl Blau - Moon Man Fishes,2,superfrat
Kendrick Lamar - DNA.,2,superfrat
"Kenny Loggins - Danger Zone - From ""Top Gun"" Original Soundtrack",2,superfrat
Kenny Rogers - The Greatest,2,superfrat
khai dreams - Sunkissed,2,superfrat
Kid Cudi - Pursuit of Happiness (Nightmare),2,superfrat
Kidintense - Out of your mind,2,superfrat
King Gizzard & The Lizard Wizard - A New World,2,superfrat
King Gizzard & The Lizard Wizard - Alter Me I,2,superfrat
Kings of the River - Friends in Low Places,2,superfrat
Koda - Leaving,2,superfrat
KOTA The Friend - COLORADO,2,superfrat
KYLE - YES! (feat. Rich The Kid & K CAMP),2,superfrat
L'Orange - Cool Hand,2,superfrat
Landspeed - eighty,2,superfrat
"Lang Lang - Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": 1. Allegro",2,superfrat
Lazerhawk - Overdrive,2,superfrat
Leo Sayer - You Make Me Feel Like Dancing - Remastered,2,superfrat
Leona Lewis - Bleeding Love,2,superfrat
Lil Dicky - $ave Dat Money (Feat. Fetty Wap & RIch Homie Quan),2,superfrat
Lil Mosey - Blueberry Faygo,2,superfrat
Lil Nas X - C7osure (You Like),2,superfrat
Lil Nas X - F9mily (You & Me),2,superfrat
Lil Nas X - Kick It,2,superfrat
Lil Nas X - Panini,2,superfrat
Lil Nas X - Rodeo,2,superfrat
lil ricefield - Trapanese,2,superfrat
"Lipps, Inc. - Funky Town",2,superfrat
"Lipps, Inc. - Funkytown",2,superfrat
"Little Simz - I Love You, I Hate You",2,superfrat
LoneMoon - NAW NAW,2,superfrat
Louis Armstrong - What A Wonderful World - Single Version,2,superfrat
Loverboy - Working for the Weekend,2,superfrat
Luke Bryan - One Margarita,2,superfrat
Luke Combs - When It Rains It Pours,2,superfrat
Lynyrd Skynyrd - Sweet Home Alabama,2,superfrat
M.I.A. - Paper Planes,2,superfrat
Marcaux - Harm,2,superfrat
Marian Hill - Down,2,superfrat
Mary J. Blige - Family Affair,2,superfrat
Mat Zo - Hurricane,2,superfrat
Matt Nathanson - Come On Get Higher,2,superfrat
Meat Loaf - Bat Out of Hell,2,superfrat
Mel McDaniel - Louisiana Saturday Night,2,superfrat
Men at Work - Who Can It Be Now?,2,superfrat
Merle Haggard & The Strangers - Mama Tried - Remastered 2001,2,superfrat
Metallica - Enter Sandman,2,superfrat
Michael Bublé - All of Me,2,superfrat
Michael Bublé - Cry Me a River,2,superfrat
Michael Bublé - Georgia on My Mind,2,superfrat
Michael Bublé - Haven't Met You Yet,2,superfrat
Michael Bublé - Hold On,2,superfrat
Mild High Club - Chasing My Tail,2,superfrat
Miracle of Sound - Downtime,2,superfrat
Miracle of Sound - Gougane Barra,2,superfrat
Miracle of Sound - Hitoshio,2,superfrat
Miracle of Sound - Redemption Blues,2,superfrat
Miracle Tones - 432 Hz Bring Down Heart Rate,2,superfrat
Miracle Tones - 432 Hz Deep Relaxation,2,superfrat
Miracle Tones - 432 Hz Healing Music,2,superfrat
Miracle Tones - 432 Hz Raise Positive Energy,2,superfrat
Miracle Tones - 528 Hz Anxiety Relief,2,superfrat
Miracle Tones - 528 Hz DNA Repair,2,superfrat
Miracle Tones - 528 Hz Love Frequency,2,superfrat
Miracle Tones - Healing Tone 432 Hz,2,superfrat
Mos Def - Mathematics,2,superfrat
Mötley Crüe - Live Wire,2,superfrat
Mozzy - Pricetag,2,superfrat
My Morning Jacket - Mahgeetah,2,superfrat
N.W.A - Straight Outta Compton,2,superfrat
Nat King Cole - Smile - 1992 Digital Remaster,2,superfrat
Nate Lesco - Gone Ghost,2,superfrat
Nathan Le'michael - Outside,2,superfrat
Ne-Yo - Closer,2,superfrat
Ne-Yo - Miss Independent,2,superfrat
Nightshift TV - Drive Forever,2,superfrat
"Nikolaus Harnoncourt - Mozart: Requiem in D Minor, K. 626: VIII. Lacrimosa",2,superfrat
Nirvana - Come as You Are,2,superfrat
Nitty Gritty Dirt Band - Mr. Bojangles - Remastered 2001,2,superfrat
NLE Choppa - Walk Em Down (feat. Roddy Ricch),2,superfrat
Oasis - Wonderwall - Remastered,2,superfrat
Oliver Tree - Alien Boy,2,superfrat
Oliver Tree - Life Goes On - Alok Remix,2,superfrat
One True God - Move Slow,2,superfrat
Only The Family - Career Day (with Lil Durk feat. Polo G),2,superfrat
Orb - I Want What I Want,2,superfrat
Oscar Peterson Trio - Georgia on My Mind,2,superfrat
OutKast - B.O.B. (Bombs Over Baghdad) - Zack de la Rocha Remix,2,superfrat
OutKast - Hey Ya!,2,superfrat
Pat Metheny - Our Spanish Love Song,2,superfrat
Paul Simon - 50 Ways to Leave Your Lover,2,superfrat
Paul Simon - Graceland,2,superfrat
Paul Simon - Kodachrome,2,superfrat
Peter Frampton - Show Me The Way,2,superfrat
Pink Floyd - Wish You Were Here,2,superfrat
Pink Sweat$ - Honesty,2,superfrat
Plain White T's - Hey There Delilah,2,superfrat
Polo G - 21,2,superfrat
Polo G - Battle Cry,2,superfrat
Polo G - Beautiful Pain (Losin My Mind),2,superfrat
Polo G - Effortless,2,superfrat
Polo G - Finer Things,2,superfrat
Polo G - First Place,2,superfrat
Polo G - Flex (feat. Juice WRLD),2,superfrat
Polo G - Go Stupid,2,superfrat
Polo G - Heartless (feat. Mustard),2,superfrat
Polo G - Neva Cared,2,superfrat
Pop Smoke - Dior,2,superfrat
Post Malone - I Fall Apart,2,superfrat
Pouya - Mood Swing Misery,2,superfrat
Power Glove - Power Core,2,superfrat
Queen - Brighton Rock - Remastered 2011,2,superfrat
Quindon Tarver - Everybody's Free (To Wear Sunscreen),2,superfrat
Quinn XCII - Another Day In Paradise,2,superfrat
Ram Jam - Black Betty,2,superfrat
Rare Americans - Brittle Bones Nicky,2,superfrat
Rav - Lovedrug (Off That),2,superfrat
Real Estate - Three Blocks,2,superfrat
Red Hot Chili Peppers - Otherside,2,superfrat
Rest for the Wicked - Bones,2,superfrat
Rick Springfield - Jessie's Girl,2,superfrat
Ricky Martin - Livin' La Vida Loca,2,superfrat
Roy Rogers - Don't Fence Me In,2,superfrat
Roy Rogers - Happy Trails,2,superfrat
Ryan Caraveo - Daisies,2,superfrat
Ryan Caraveo - Schlager,2,superfrat
Ryan Caraveo - Thrivin,2,superfrat
Ryan Caraveo - Yellow Lines,2,superfrat
Sacha Baron Cohen - Master Of The House,2,superfrat
SAINt JHN - Roses - Imanbek Remix,2,superfrat
Sam Cooke - Bring It on Home to Me,2,superfrat
sammy rash - summer&cigarettes,2,superfrat
Santana - Breaking Down The Door,2,superfrat
Santana - Maria Maria (feat. The Product G&B),2,superfrat
Santana - Smooth (feat. Rob Thomas),2,superfrat
Scarecrow Blues Hip Hop - The Well,2,superfrat
Scattle - Knock Knock,2,superfrat
Sean Paul - Temperature,2,superfrat
Shayfer James - Diggin' Up Hatchets,2,superfrat
Simon & Garfunkel - America,2,superfrat
"Slift - Dark Was Space, Cold Were the Stars",2,superfrat
Soccer Mommy - Wide Open Spaces,2,superfrat
Sol - Stage Dive,2,superfrat
Sol - This Shit,2,superfrat
SonReal - My Friend,2,superfrat
SonReal - Preach,2,superfrat
SonReal - Repo Man,2,superfrat
South Park Mexican - Bloody War,2,superfrat
South Park Mexican - Filthy Rich,2,superfrat
Spose - Alternative Radio,2,superfrat
Spose - Dudes,2,superfrat
Spose - Hundred Bucks,2,superfrat
Spose - Just An Emcee II,2,superfrat
Spose - Motherfuckers (Bring You Down),2,superfrat
Spose - Self Destruct (feat. Dominic Lavoie),2,superfrat
Spose - World War Blues,2,superfrat
Stan Getz - The Girl From Ipanema,2,superfrat
Steely Dan - Fire In The Hole,2,superfrat
Steve Earle - Guitar Town,2,superfrat
Steve Miller Band - Jungle Love,2,superfrat
Steve Tyrell - I've Got A Crush On You,2,superfrat
Stevie Wonder - Uptight (Everything's Alright),2,superfrat
Sub Focus - Solar System,2,superfrat
Supertramp - Breakfast In America - 2010 Remastered,2,superfrat
Supertramp - Take The Long Way Home - 2010 Remastered,2,superfrat
Surfaces - Learn To Fly,2,superfrat
Sweet - Ballroom Blitz,2,superfrat
T.I. - Jefe (feat. Meek Mill),2,superfrat
Tai Verdes - i deserve 2 b alone,2,superfrat
Tai Verdes - Solamente,2,superfrat
Talking Heads - Pulled Up - 2005 Remaster,2,superfrat
Taylor Swift - You Need to Calm Down,2,superfrat
Tennessee Ernie Ford - The Ballad of Davy Crockett,2,superfrat
The 1975 - What Should I Say,2,superfrat
The Arrogant Worms - Rocks and Trees,2,superfrat
The Arrogant Worms - The Last Saskatchewan Pirate,2,superfrat
The Avalanches - Two Hearts in 3/4 Time,2,superfrat
The Backseat Lovers - Kilby Girl,2,superfrat
The Band - The Weight - Remastered,2,superfrat
The Beths - Acrid,2,superfrat
The Beths - Future Me Hates Me,2,superfrat
The Beths - Great No One,2,superfrat
The Beths - Lying in the Sun,2,superfrat
"The Beths - Mars, the God of War",2,superfrat
The Beths - Not Running,2,superfrat
The Beths - Rush Hour 3,2,superfrat
The Beths - Whatever,2,superfrat
The Boomtown Rats - I Don't Like Mondays,2,superfrat
The Cars - Just What I Needed,2,superfrat
The Clash - Rock the Casbah - remastered,2,superfrat
The Dave Brubeck Quartet - Everybody's Jumpin',2,superfrat
The Dave Brubeck Quartet - Strange Meadow Lark,2,superfrat
The Dave Brubeck Quartet - Three to Get Ready,2,superfrat
The Doobie Brothers - China Grove,2,superfrat
The Doors - Alabama Song (Whisky Bar),2,superfrat
The Everly Brothers - When Will I Be Loved,2,superfrat
The Heavy - Short Change Hero,2,superfrat
The HU - Wolf Totem (feat. Jacoby Shaddix of Papa Roach),2,superfrat
The Kingsmen - Louie Louie,2,superfrat
The Monkees - Gonna Buy Me a Dog - Original Stereo Version; 2006 Remaster,2,superfrat
The Oak Ridge Boys - Elvira,2,superfrat
The Oak Ridge Boys - Y'all Come Back Saloon,2,superfrat
The Righteous Brothers - (You're My) Soul And Inspiration,2,superfrat
The Rolling Stones - Jumpin' Jack Flash - Mono,2,superfrat
The Spencer Lee Band - Kissing Tree,2,superfrat
The Statler Brothers - Flowers on the Wall,2,superfrat
The Supremes - Stop! In The Name Of Love - Single Version,2,superfrat
The Taxpayers - Let the Seconds Do Their Worst,2,superfrat
The Temptations - Ain't Too Proud to Beg,2,superfrat
The Temptations - My Girl,2,superfrat
The U.S. Army Airborne Rangers - 1 2 3 4 Hey,2,superfrat
The Wood Brothers - Happiness Jones,2,superfrat
The Wood Brothers - Luckiest Man,2,superfrat
Thee Oh Sees - I Come From The Mountain,2,superfrat
Tiagz - My Heart Went Oops,2,superfrat
Tiagz - They Call Me Tiago (Her Name Is Margo),2,superfrat
Tiagz - Zombie (feat. Curtis Roach),2,superfrat
Tiagz - Zoom,2,superfrat
Timmy Trumpet - Freaks - Radio Edit,2,superfrat
TLC - No Scrubs,2,superfrat
tobi lou - Darlin',2,superfrat
Token - Household Name,2,superfrat
Tom Petty - You Don't Know How It Feels,2,superfrat
Tom Petty and The Heartbreakers - American Girl,2,superfrat
Tom T. Hall - I Like Beer,2,superfrat
Tony Bennett - Body and Soul,2,superfrat
Toploader - Dancing in the Moonlight,2,superfrat
Toto - Hold the Line,2,superfrat
Twiddle - Orderly Chaos,2,superfrat
Two Feet - Go Fuck Yourself,2,superfrat
"U.S. Drill Sergeant Field Recordings - I am Marine Corps, Infantry",2,superfrat
U.S. Drill Sergeant Field Recordings - We Are the Sons of UDT,2,superfrat
Van Morrison - Brown Eyed Girl,2,superfrat
Vance Joy - Georgia,2,superfrat
Vazer - Watermelon Sugar X Seaside,2,superfrat
Vin Jay - Beast Unleashed,2,superfrat
Vince Staples - Norf Norf,2,superfrat
Wand - Strange Inertia (Ctrl Alt Death),2,superfrat
War - Low Rider,2,superfrat
"Warren Zevon - Lawyers, Guns and Money - 2007 Remaster",2,superfrat
Watsky - Brave New World,2,superfrat
Watsky - Grass Is Greener,2,superfrat
Watsky - Let's Get High And Watch Planet Earth,2,superfrat
